6722	1016	Икша Парк	Московская область	Московская область, Дмитровский район, поселок городского типа Икша, Школьная улица
6723	1017	Зеленый	Московская область	Московская область, Богородский городской округ, поселок Зелёный, 48
6727	1018	на ул. Программистов	Московская область	Московская область, Дубна, улица Программистов
6728	1019	Южное Красногорье	Московская область	Московская область, Красногорск, Успенская улица, 11
6730	1020	Успенское	Московская область	Московская область, Одинцовский район, село Успенское
6731	1021	Дом на Баковке	Московская область	Московская область, Одинцово, Вокзальная улица
6732	1022	33 дом	Московская область	Московская область, городской округ Красногорск, село Петрово-Дальнее, Колхозная улица, 33А
6733	1023	Новая Звезда	Москва	Москва, посёлок Коммунарка, Бачуринская улица
6734	1024	Лесная усадьба	Московская область	Московская область, городской округ Красногорск, поселок Мечниково, 1
6736	1025	Триумф	Московская область	Московская область, Солнечногорск, Банковская улица, 15
6737	1026	Квартал Звездный	Московская область	Московская область, Краснознаменск, улица Строителей
6738	1027	Поварово-Молодежный	Московская область	Московская область, Солнечногорский район, посёлок городского типа Поварово, Школьная улица, 11
6740	1028	Молодежный (Солнечногорск)	Московская область	Московская область, Солнечногорск, улица Юности, 2
6742	1029	Басманный 5	Москва	Москва, Басманный переулок, 5
6743	1030	Пресня Сити	Москва	Москва, Ходынская улица
6746	1031	Клубный дом на Малой Никитской	Москва	Москва, Малая Никитская улица, 15
6747	1032	Гальчино	Московская область	Московская область, городской округ Домодедово, деревня Гальчино, бульвар 60-летия СССР
6750	1033	Лермонтовский	Московская область	Московская область, Звенигород, Нахабинское шоссе
6751	1034	Радужный	Московская область	Московская область, Звенигород, улица Радужная
6753	1035	Восточный 7	Московская область	Московская область, Звенигород, микрорайон Восточный, 3-й микрорайон, 7
6754	1036	Радужная 23	Московская область	Московская область, Звенигород, Радужная улица, 23
6755	1037	Восточный 15	Московская область	Московская область, Звенигород, микрорайон Восточный, 3-й микрорайон, 15
6756	1038	Дом на виду	Московская область	Московская область, Ленинский район, Видное, проспект Ленинского Комсомола, 2к4
6759	1039	Угрешская 22	Московская область	Московская область, Дзержинский, Угрешская улица
6760	1040	Зеленый Остров	Московская область	Московская область, Котельники, микрорайон Южный
6762	1041	Васко да Гама	Московская область	Московская область, Химки, улица Ватутина
6763	1042	Южная звезда	Московская область	Московская область, Балашиха, улица Твардовского
6765	1043	20 Парковая	Московская область	Московская область, Балашиха, улица Лукино
6767	1044	Серпуховская 3А	Московская область	Московская область, Климовск, Серпуховская улица, 3А
6768	1045	Молодежная 3	Московская область	Московская область, Подольск, микрорайон Климовск, Молодёжная улица, 3
6769	1046	Быковская 10	Московская область	Московская область, Подольск, Быковская улица, 10
6770	1047	На Бусалова	Московская область	Московская область, Дмитровский район, Яхрома, улица Бусалова
6772	1048	Дружный	Московская область	Московская область, Рузский городской округ, рабочий посёлок Тучково, микрорайон Дружный
6773	1049	Олимп	Московская область	Московская область, Клин, Клинская улица
6774	1050	Майданово Парк	Московская область	Московская область, Клин, Майдановская улица
6775	1051	Гоголя-2	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Томилино, улица Гоголя, 54к2
6776	1052	Новое Селятино - Комфорт	Московская область	Московская область, Наро-Фоминский городской округ, посёлок городского типа Селятино, Госпитальная улица
6777	1053	Новое Селятино	Московская область	Московская область, Наро-Фоминский городской округ, посёлок городского типа Селятино
6779	1054	Князь Голицын	Московская область	Московская область, Одинцовский район, Голицыно, Заводской проспект, 12
6780	1055	Победа	Московская область	Московская область, Лобня, улица Жирохова
6783	1056	Большое Ступино	Московская область	Московская область, Ступино, улица Чайковского
6785	1057	Лотос	Москва	Москва, Одесская улица, 2
6786	1058	Геометрия (Душинская 16)	Москва	Москва, Душинская улица
6787	1059	Улица Коминтерна, 10	Москва	Москва, улица Коминтерна
6788	1060	Нахимов	Москва	Москва, Нахимовский проспект
6789	1061	Квартал 38А	Москва	Москва, Ленинский проспект
6790	1062	Дом на Селезнёвской	Москва	Москва, Селезневская улица, 22
6791	1063	Журавлик	Московская область	Московская область, Химки, улица 9 Мая, 10В
6793	1064	На Кирова	Московская область	Московская область, Химки, улица Кирова, 10А
6794	1065	Весна	Московская область	Московская область, Химки, Юбилейный проспект, 66Д
6795	1066	Дом с часами	Московская область	Московская область, Химки, Юбилейный проспект
6796	1067	Аист	Московская область	Московская область, Химки, Юбилейный проспект, 1
6797	1068	Путилково	Московская область	Московская область, городской округ Красногорск, деревня Путилково, 24
6798	1069	Павшинская пойма мкрн. 3	Московская область	Московская область, Красногорск, Ильинский бульвар, 2А
6799	1070	Лесной	Московская область	Московская область, Балашиха, Лесопарковая улица, 18
6800	1071	Жемчужина Зеленограда	Москва	Москва, Зеленоград, проспект Георгиевский
6801	1072	Нахабино	Московская область	Московская область, Красногорск, микрорайон Нахабино, Красноармейская улица
6804	1073	Пироговская Ривьера	Московская область	Московская область, городской округ Мытищи, жилой комплекс Пироговская Ривьера
6805	1074	Юбилейный 82А	Московская область	Московская область, Химки, Юбилейный проспект, 82А
6806	1075	Молодежная 2А	Московская область	Московская область, Химки, Молодежная улица, 2А
6807	1076	Лавочкина 23А	Московская область	Московская область, Химки, улица Лавочкина, 23А
6808	1077	Дубки	Московская область	Московская область, Химки, улица Лавочкина, 13
6809	1078	Строителей 7А	Московская область	Московская область, Химки, улица Строителей, 7А
6811	1079	На Южной	Московская область	Московская область, Протвино, Южная улица
6812	1080	Ленина 112	Московская область	Московская область, Серпуховский район, пос. Большевик, улица Ленина, 112
6813	1081	Ленина 114	Московская область	Московская область, Серпуховский район, пос. Большевик, улица Ленина, 114
6814	1082	На Заводском проезде	Московская область	Московская область, Протвино, Заводской проезд
6815	1083	Юннаты	Москва	Москва, улица Юннатов, 16
6816	1084	Центральный	Московская область	Московская область, Видное, Строительная улица, 3
6817	1085	Высокий берег	Московская область	Московская область, Лыткарино, Набережная улица
6819	1086	Полины Осипенко 10к1	Москва	Москва, улица Полины Осипенко, 10к1
6821	1087	Весна на Балтийском	Москва	Москва, Часовая улица, 23к1
6823	1088	Черемушки	Московская область	Московская область, Талдомский район, поселок городского типа Вербилки, улица Карла Маркса, 1
6984	1089	Город на Реке Тушино-2018	Москва	Москва, Волоколамский проезд
6989	1090	Авентин	Московская область	Московская область, Химки, микрорайон Сходня, Железнодорожная улица, 33
6990	1091	Бекасово	Московская область	Московская область, Наро-Фоминский городской округ, поселок дома отдыха Бекасово, Аллейная улица
6992	1092	Коренёвский Форт 2	Московская область	Московская область, городской округ Люберцы, деревня Мотяково
6993	1093	Малое Павлино	Московская область	Московская область, городской округ Люберцы, деревня Марусино
6996	1094	Шмитовский 16	Москва	Москва, Шмитовский проезд, 16
6997	1095	Клубный дом на Котельнической набережной	Москва	Москва, Котельническая набережная, 31
6998	1096	Волга	Москва	Москва, Докучаев переулок, 1
6999	1097	Карамель	Москва	Москва, 1-я Квесисская улица, 9/13
7000	1098	1147	Москва	Москва, Маломосковская улица
7001	1099	Дом на Пресненском Валу	Москва	Москва, улица Пресненский Вал, 16С3
7011	1100	На Истринской	Москва	Москва, Истринская улица, 8к3
7014	1101	ФилиЧета-2	Москва	Москва, 2-я Филевская улица
7015	1102	МС Южный Парк	Московская область	Московская область, Лобня, Окружная улица
7016	1103	Ватутина 9-11	Москва	Москва, улица Ватутина, 9
7018	1104	Захарченко 3	Московская область	Московская область, Электросталь, улица Захарченко, 3
7019	1105	Агрогородок	Московская область	Московская область, Балашиха, улица Агрогородок, 20
7020	1106	Пустовский	Московская область	Московская область, Щёлково, Краснознаменская улица, 17
7022	1107	Галина	Москва	Москва, Профсоюзная улица, 104
7023	1108	Две столицы	Московская область	Московская область, Химки, проезд Транспортный
7025	1109	Ленинский проспект 105к3	Москва	Москва, Ленинский проспект, 105к3
7027	1110	ЗаМитино	Московская область	Московская область, городской округ Красногорск, деревня Сабурово, Луговая улица
7030	1111	Лайм	Москва	Москва, Староалексеевская улица, вл5
7032	1112	Старбеево	Московская область	Московская область, Химки, квартал Клязьма
7038	1113	Брусчатый поселок	Московская область	Московская область, Красногорск, улица Народного Ополчения
7039	1114	Земледелец	Московская область	Московская область, Красногорск, микрорайон Чернево-2, улица Вилора Трифонова, 9
7040	1115	Калужский	Московская область	Московская область, Подольск, улица Некрасова, 4
7041	1116	Шепчинки	Московская область	Московская область, Подольск, улица Ватутина, 36к1
7050	1117	Счастье на Нагатинской	Москва	Москва, 1-й Нагатинский проезд
7052	1118	Поселок Фабрики 1 Мая	Москва	Москва, поселение Рязановское, посёлок фабрики имени 1 Мая, 18
7066	1119	RiverStreet	Московская область	Московская область, Химки, микрорайон Фирсановка, Речная улица
7071	1120	Белые камни	Московская область	Московская область, Раменское, Новая улица
7072	1121	Резиденция на Всеволожском	Москва	Москва, Всеволожский переулок
7075	1122	Воробьёв Дом	Москва	Москва, Воробьевское шоссе, 4А
7076	1123	Счастье в Замоскворечье	Москва	Москва, 3-й Люсиновский переулок, 1
7081	1124	Loft 151	Москва	Москва, Верейская улица, 29С151
7082	1125	Л-Парк	Московская область	Московская область, Лобня, Окружная улица, 13
7083	1126	Счастье на Таганке	Москва	Москва, улица Рогожский Вал
7084	1127	Маяковский	Московская область	Московская область, Химки, улица Москвина, 10
7085	1128	Лермонтов	Московская область	Московская область, Химки, улица Академика Грушина, 8
7086	1129	Чернышевский	Московская область	Московская область, Химки, улица Чернышевского, 3
7090	1130	Красногорский	Московская область	Московская область, Красногорск, микрорайон Нахабино, улица Королёва
7091	1131	Трубино (Литвиново Сити)	Московская область	Московская область, Щёлковский район, поселок Литвиново, жилой комплекс Трубино
7094	1132	Квартал	Московская область	Московская область, Звенигород, улица Дзержинского
7095	1133	Спорт-Life	Московская область	Московская область, Звенигород, Спортивная улица, 12
7096	1134	Восточная Европа	Московская область	Московская область, Щёлковский район, деревня Большие Жеребцы, Центральная улица
7097	1135	Счастье на Тульской	Москва	Москва, 2-я Самаринская улица, 4
7098	1136	Счастье на Изумрудной	Москва	Москва, Изумрудная улица, 65
7099	1137	Клубный дом на Сретенке	Москва	Москва, Даев переулок, 19
7100	1138	Нахабино-Сквер	Московская область	Московская область, городской округ Истра, деревня Исаково, Рябиновая улица
7104	1139	мкр. Опалиха, ул. Мира, д. 10	Московская область	Московская область, Красногорск, Опалиха мкр, улица Мира
7109	1140	Виктория Парк	Московская область	Московская область, Сергиев Посад, улица 1 Ударной Армии
7114	1141	Кварта	Московская область	Московская область, Одинцово, Можайское шоссе
7115	1142	Чертаново Северное, микрорайон 7Б	Москва	Москва, Варшавское шоссе
7116	1143	Первый Зеленоградский	Московская область	Московская область, Солнечногорский район, деревня Голубое, Тверецкий проезд
7117	1144	Народный	Московская область	Московская область, Подольск, Народная улица, 23
7118	1145	Гороховский 12	Москва	Москва, Гороховский переулок, 12с5
7120	1146	I'M на Садовом	Москва	Москва, Шлюзовая набережная, 2А
7125	1147	Брюсов Парк	Московская область	Московская область, Лосино-Петровский, проезд Горького
7129	1148	Магистр	Москва	Москва, пос. Коммунарка, улица Лазурная
7131	1149	Вокзальная 39Б	Московская область	Московская область, Одинцово, Вокзальная улица, 39
7132	1150	Престиж	Московская область	Московская область, Мытищи, улица Веры Волошиной, 46
7133	1151	Атлант	Московская область	Московская область, Одинцово, Можайское шоссе, 80А
7141	1152	Green City	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Красково, посёлок Коренёво, улица Лорха, 13
7142	1153	Красково-Парковый	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Красково, улица Карла Маркса, 61
7143	1154	Красково-Олимпийский	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Красково, Колхозная улица
7151	1155	Хорошевский	Москва	Москва, 3-я Хорошёвская улица
7152	1156	Мытищи Lite	Московская область	Московская область, Мытищи, Осташковское шоссе
7155	1157	Терлецкий парк	Москва	Москва, Новогиреевская улица
7156	1158	Лефорт	Москва	Москва, Солдатский переулок
7157	1159	Сказка	Московская область	Московская область, городской округ Истра, село Павловская Слобода, жилой комплекс Сказка
7158	1160	Re:Form	Москва	Москва, улица Хромова, 3
7159	1161	Петровский Квартал	Московская область	Московская область, Лосино-Петровский, Почтовый переулок
7160	1162	Никольский	Московская область	Московская область, Наро-Фоминск, улица Генерала Ефремова, 9В
7161	1163	Квартал 7	Московская область	Московская область, Химки, микрорайон Сходня, улица Мичурина
7163	1164	Лунный	Московская область	Московская область, Домодедово, микрорайон Дружба, Лунная улица
7164	1165	SAMPO	Московская область	Московская область, городской округ Истра, деревня Красный Поселок, жилой комплекс Сампо
7165	1166	Двинцев, 14	Москва	Москва, улица Двинцев, 14
7166	1167	Венеция	Московская область	Московская область, Ногинский район, Старая Купавна
7167	1168	На семи холмах	Московская область	Московская область, Клин, Майдановская улица
7168	1169	Авиатор	Московская область	Московская область, Наро-Фоминск, улица Курзенкова, 18/31А
7169	1170	Сосновый парк	Московская область	Московская область, Наро-Фоминский городской округ, Апрелевка, улица Дубки, 19
7172	1171	Авеню	Московская область	Московская область, Подольск, Рабочая улица, 8
7174	1172	Фетищево	Московская область	Московская область, Подольск, Юбилейная улица, 2а
7176	1173	Уютный	Московская область	Московская область, городской округ Ликино-Дулёво, Дрезна, улица Зимина, 12
7177	1174	Стрелецкий	Московская область	Московская область, Химки, улица 8 Марта, 2А
7178	1175	Резиденция МОНЭ	Москва	Москва, 2-я Звенигородская улица, 11
7182	1176	ВЛЮБЕРЦЫ	Московская область	Московская область, Люберцы, улица Шевлякова
7183	1177	LIFE-Ботанический сад	Москва	Москва, Лазоревый проезд
7184	1178	Голландский квартал	Московская область	Московская область, Ивантеевка, улица Бочарова
7186	1179	Парковые Аллеи	Московская область	Московская область, Красногорск, Парковая улица
7193	1180	Калейдоскоп	Московская область	Московская область, Богородский городской округ, Старая Купавна, улица Кирова, 21
7194	1181	Новое Измайлово-2	Московская область	Московская область, Балашиха, улица Некрасова
7197	1182	Kleinhouse	Москва	Москва, Нижняя Красносельская улица, 35с2
7200	1183	TriBeCa APARTMENTS	Москва	Москва, Нижняя Красносельская улица
7201	1184	Art Residence	Москва	Москва, улица 3-я Ямского Поля, 9
7205	1185	Эстет	Московская область	Московская область, Подольск, микрорайон Климовск, жилой комплекс Эстет
7206	1186	Холмогоры-3	Московская область	Московская область, Звенигород, Радужная улица, 12
7210	1187	Невский	Москва	Москва, улица Адмирала Макарова, 10
7211	1188	Люберцы 2016	Московская область	Московская область, Люберцы, Вертолётная улица
7213	1189	Парад планет	Московская область	Московская область, Королёв, улица Академика Легостаева, 62
7218	1190	Сосны Николина гора	Московская область	Московская область, Одинцовский район, посёлок Сосны
7223	1191	Внуково 2016	Москва	Москва, поселение Внуковское, Омская улица
7224	1192	Восточный берег	Московская область	Московская область, Звенигород, микрорайон Восточный, 3-й микрорайон
7225	1193	Союзный	Московская область	Московская область, Одинцово, улица Маковского, 26
7228	1194	Бунинские луга	Москва	Москва, посёлок Коммунарка, улица Александры Монаховой
7229	1195	Варшавское шоссе 141	Москва	Москва, Варшавское шоссе, 141к1
7230	1196	Суббота	Москва	Москва, Верхняя улица
7231	1197	Символ	Москва	Москва, проезд Завода Серп и Молот
7232	1198	Шолохово	Московская область	Московская область, городской округ Мытищи, жилой комплекс Шолохово, Речная улица
7234	1199	RED HILLS	Московская область	Московская область, Красногорск, улица Жуковского, 19
7235	1200	Молодежный дом	Московская область	Московская область, Богородский городской округ, поселок Зелёный, Нижегородская улица
7240	1201	Андерсен	Москва	Москва, поселение Десёновское, жилой комплекс Андерсен, улица Нильса Бора
7241	1202	Счастье на Серпуховке	Москва	Москва, улица Серпуховский Вал, 20
7242	1203	Дыхание	Москва	Москва, Дмитровское шоссе, 13
7468	1204	Дом на Рижской	Московская область	Московская область, Наро-Фоминск, микрорайон Южный, Рижская улица, 1А
7469	1205	Гранд-Каскад	Московская область	Московская область, Наро-Фоминск, улица Войкова
7470	1206	Кристалл Хаус	Московская область	Московская область, Наро-Фоминск, улица Шибанкова, 37
7471	1207	Воскресенский	Московская область	Московская область, Наро-Фоминск, улица Калинина
7472	1208	Белая звезда	Москва	Москва, Щербинка, улица 40 лет Октября, 3
7475	1209	Полянка/44	Москва	Москва, улица Полянка Б., 44/2
7478	1210	Котельнические высотки	Московская область	Московская область, Котельники, улица Кузьминская
7479	1211	Мишино	Московская область	Московская область, Химки, Летняя улица
7480	1212	Резиденции архитекторов	Москва	Москва, Большая Почтовая улица
7482	1213	Легендарный квартал на Березовой Аллее	Москва	Москва, Берёзовая аллея
7483	1214	Мещерский лес	Москва	Москва, Боровское шоссе
7484	1215	Оранж парк	Московская область	Московская область, Котельники, Сосновая улица
7485	1216	Маршала Захарова 7	Москва	Москва, улица Маршала Захарова, 7А
7486	1217	Ярцевская 24	Москва	Москва, Ярцевская улица
7487	1218	ул. Юбилейная	Московская область	Московская область, Мытищи, Юбилейная улица, 36к1
7489	1219	Чехова 2	Москва	Москва, Щербинка, улица Чехова, 2
7490	1220	Краснознаменская 17	Московская область	Московская область, Щёлково, Краснознаменская улица, 17к5
7491	1221	Пр. Буденного	Москва	Москва, проспект Будённого, 26к2
7493	1222	Андреевский квартал	Московская область	Московская область, Солнечногорский район, поселок городского типа Андреевка
7494	1223	ЧКАЛОВ club	Московская область	Московская область, Красноармейск, улица Чкалова
7495	1224	Солнечный	Московская область	Московская область, Раменское, улица Лучистая
7496	1225	Клубный дом на Менжинского	Москва	Москва, улица Менжинского, 30с1
7497	1226	Клубный дом на Пришвина	Москва	Москва, улица Пришвина, вл4А
7498	1227	Sky Parks	Москва	Москва, Изумрудная улица, 18/14
7501	1228	Город	Москва	Москва, Дмитровское шоссе, 107
7502	1229	Андреевка	Московская область	Московская область, Солнечногорский район, поселок городского типа Андреевка, Староандреевская улица
7503	1230	Friday Village	Московская область	Московская область, Солнечногорский район, деревня Юрлово, Зелёная улица
7504	1231	Экоград Новый Катуар	Московская область	Московская область, Дмитровский район, городское поселение Некрасовский, посёлок городского типа Некрасовский, улица Льва Толстого
7505	1232	Апарт-комплекс Cleverland	Москва	Москва, улица Комдива Орлова
7508	1233	Солнечный Град	Московская область	Московская область, Воскресенский район, городское поселение Белоозёрский, деревня Ворщиково, Летняя улица
7725	1234	Советская корп. 40Б	Московская область	Московская область, Балашиха, Советская улица, 44А
7727	1235	Веледниково	Московская область	Московская область, городской округ Истра, деревня Веледниково
7728	1236	Энергетиков 10/1	Московская область	Московская область, Шатура, улица Энергетиков, 10/1
7729	1237	На Интернациональной	Московская область	Московская область, Шатурский район, поселок Шатурторф, Интернациональная улица, 5А
7730	1238	Жарова 3	Московская область	Московская область, Шатура, улица Жарова, 3
7731	1239	Маяковского 19А	Московская область	Московская область, Звенигород, квартал Маяковского, 19А
7733	1240	Времена года	Московская область	Московская область, Наро-Фоминский городской округ, Апрелевка, Пролетарская улица
7741	1241	Митино О2	Московская область	Московская область, городской округ Красногорск, деревня Сабурово, Южная улица
7742	1242	Айвазовский	Москва	Москва, Малая Юшуньская улица, 3
7744	1243	Лётчика Бабушкина 17	Москва	Москва, улица Лётчика Бабушкина, 17с1
7758	1244	Ильинский парк	Московская область	Московская область, Раменский район, пос. Ильинский, улица Чкалова
7759	1245	Южный	Московская область	Московская область, Раменский район, посёлок Удельная, Солнечная улица, 37
7760	1246	Махаон	Москва	Москва, 2-й Щемиловский переулок, 5а
7761	1247	Мира Парк	Московская область	Московская область, Серпухов, улица Химиков, 33
7763	1248	BALCHUG RESIDENCE	Москва	Москва, Садовническая улица, вл31к1
7764	1249	BALCHUG VIEWPOINT	Москва	Москва, Садовническая набережная, 7
7765	1250	Ельнинская 14Б	Москва	Москва, Ельнинская улица, 14Б
7771	1251	Акуловская слобода	Московская область	Московская область, Клин, улица Клинская, 56к1
7772	1252	Горизонт	Московская область	Московская область, Щёлково, микрорайон Щёлково-3, улица Ленина
7773	1253	Кашинцево	Московская область	Московская область, Щёлковский район, поселок Биокомбината
7774	1254	Новый Клин	Московская область	Московская область, Клин, улица Чайковского 103
7775	1255	Олимпийская Ривьера Новогорск	Московская область	Московская область, Химки, микрорайон Новогорск, Ивановская улица
7777	1256	Талдомская Жемчужина	Московская область	Московская область, городское поселение Талдом, Талдом, улица Победы, 33
7778	1257	Звёзды Арбата	Москва	Москва, улица Новый Арбат, 32
7779	1258	Рахманинов	Москва	Москва, Малый Кисловский переулок, 3
7780	1259	Petrovsky Apart House	Москва	Москва, Старопетровский проезд, 1с1
7781	1260	SREDA	Москва	Москва, Рязанский проспект
7782	1261	Zvonarsky Deluxe	Москва	Москва, Звонарский переулок, 3/4с1
7783	1262	Loft Factory	Москва	Москва, Новорязанская улица, 26с1
7785	1263	Звезда Томилино	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Томилино, улица Гаршина
7786	1264	НегоцiантЪ	Москва	Москва, улица Большая Якиманка, вл2-4
7787	1265	Шаболовская слобода	Москва	Москва, улица Шаболовка, 26с12
7788	1266	TWEED PARK	Москва	Москва, Ленинградское шоссе, 23
7789	1267	Turandot Residences	Москва	Москва, улица Арбат, 24
7812	1268	Опалиха-Village	Московская область	Московская область, Красногорск, микрорайон Опалиха, улица Ахматовой
7813	1269	Пётр I	Москва	Москва, Красноказарменная улица
7815	1270	Vander Park	Москва	Москва, Рублёвское шоссе
7817	1271	Green park	Москва	Москва, Берёзовая аллея
7818	1272	Форт Кутузов	Москва	Москва, Давыдковская улица, 18
7829	1273	Золотые Ключи 1	Москва	Москва, Минская улица, 1А
7830	1274	Изумруд	Москва	Москва, Кастанаевская улица 24
7846	1275	Ялагинские аллеи	Московская область	Московская область, Электросталь, бульвар 60-летия Победы, 8
7849	1276	Чеховский посад	Московская область	Московская область, Чеховский район, деревня Репниково
7854	1277	Лосиная слобода	Московская область	Московская область, Лосино-Петровский, улица Пушкина
7855	1278	Патио Парк	Московская область	Московская область, Богородский городской округ, Электроугли, жилой комплекс Патио Парк
7856	1279	Парк Победы	Московская область	Московская область, Павловский Посад, Южная улица
7866	1280	Владимирский	Московская область	Московская область, Сергиев Посад, Владимирская улица
7868	1281	Мичурино-Запад	Москва	Москва, Большая Очаковская улица, 44
7874	1282	Испанские кварталы	Москва	Москва, поселение Сосенское, бульвар Веласкеса
7881	1283	Пеликан	Московская область	Московская область, Богородский городской округ, посёлок Рыбхоз
7882	1284	Берег.Нахабино	Московская область	Московская область, городской округ Красногорск, рабочий посёлок Нахабино, Красноармейская улица, 70
7885	1285	Спасское	Московская область	Московская область, Ленинский район, Видное, микрорайон Новый, 4
7886	1286	Истринское подворье	Московская область	Московская область, городской округ Истра, деревня Давыдовское, жилой комплекс Истринское Подворье
7887	1287	Баркли Медовая долина	Москва	Москва, поселение Марушкинское, деревня Крёкшино, Октябрьская улица
7889	1288	ЗИЛАРТ	Москва	Москва, Автозаводская улица
7893	1289	Европа	Московская область	Московская область, городской округ Подольск, поселок Кузнечики
7896	1290	Аккорд. Smart-квартал	Московская область	Московская область, Одинцовский район, деревня Митькино, Придорожная улица
7897	1291	Кварталы 21/19	Москва	Москва, 2-й Грайвороновский проезд
7898	1292	The Pleasant House	Москва	Москва, 1-й Добрынинский переулок 8
7899	1293	Булгаков	Москва	Москва, Большой Козихинский переулок, 25с1
7904	1294	Match Point	Москва	Москва, улица Василисы Кожиной, 13
7906	1295	Новобулатниково	Московская область	Московская область, Ленинский район, посёлок Измайлово, микрорайон Новобулатниково
7907	1296	St. Nickolas	Москва	Москва, Никольская улица, 10/2с2Б
7909	1297	Малая Бронная 26	Москва	Москва, Малая Бронная улица, 26с1
7911	1298	Клязьминская высота	Московская область	Московская область, Щёлковский район, поселок Биокомбината, 6
7914	1299	Октябрьское поле	Москва	Москва, улица Берзарина
7915	1300	Родной город. Каховская	Москва	Москва, Чонгарский бульвар
7916	1301	Родной город. Воронцовский парк	Москва	Москва, Профсоюзная улица, 66с2
7917	1302	Дом у реки	Московская область	Московская область, Химки, микрорайон Клязьма-Старбеево, квартал Ивакино
7925	1303	Домашний	Москва	Москва, Донецкая улица
7926	1304	RIVERDALE APARTMENTS	Москва	Москва, 2-й Павелецкий проезд 5/1
7928	1305	Depre Loft	Москва	Москва, Петровский бульвар, 17/1
7930	1306	Октябрьский 2016	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Октябрьский
7935	1307	Акваполис	Московская область	Московская область, Солнечногорский район, сельское поселение Соколовское, деревня Лопотово, улица Акватория Истры
